COMMUNE;ARM;IRIS;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;MATRM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880103;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1,33568496593758;Y;M;03;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;2008;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;2;2;Z;2;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;1,33568767339419;2;M;04;Z;11;2;ZZ;1;21;2;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880103;1998;8;65;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;12;2;1;Z;3;2;2;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;1;0;4,41010165587243;4;M;02;Z;11;2;ZZ;1;22;1;11;2;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1974;6;65;037;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;4,41010165587243;4;M;03;0;11;2;ZZ;1;22;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;1957;4;65;054;07;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;4,41010165587243;3;M;03;0;11;2;ZZ;2;22;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;1982;7;65;026;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;1;0;2;1;1;0;0;5,45812570855436;2;M;04;0;11;2;ZZ;1;22;2;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880103;2007;9;65;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;1,33568767339419;4;M;04;9;11;2;ZZ;1;10;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;2001;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;1,33568767339419;2;M;04;9;11;2;ZZ;1;22;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;2007;9;65;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1,33568767339419;3;M;04;0;11;2;ZZ;2;10;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;2006;9;40;002;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;16;2;1;Z;1;2;4;2;0;0;0;3;2;0;0;0;0;0;1;3;2;1;1;2;5,45812570855436;1;M;04;Z;11;2;ZZ;2;22;2;11;1;2;770291;3;2;1;Z
77288;ZZZZZ;772880103;2004;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;16;1;2;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1,33568767339419;1;M;03;Z;11;2;ZZ;1;21;2;11;1;4;770291;3;2;0;Z
77288;ZZZZZ;772880103;2006;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;2;2;Z;2;2;1;0;3;3;3;2;4;1;0;0;2;0;1;5;1;4;1;2;1,33568767339419;1;M;04;Z;11;2;ZZ;1;21;2;11;1;4;770291;2;2;1;Z
77288;ZZZZZ;772880103;1983;7;40;025;04;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;13;Z;Z;Z;16;1;1;Z;1;2;3;1;0;0;0;4;2;0;0;0;0;0;2;4;2;2;2;1;5,45812570855436;2;M;04;Z;11;2;ZZ;1;22;2;11;1;3;770291;3;2;1;Z
77288;ZZZZZ;772880103;2008;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;2;1;Z;4;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;0;2;2;0;4,585424014574;1;M;03;Z;11;2;ZZ;2;22;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4,58541471985876;Y;M;01;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770291;3;3;X;Z
77288;ZZZZZ;772880103;2003;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;16;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4,585424014574;1;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1974;6;65;036;05;1;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;12;Z;Z;Z;ZZ;1;2;Z;Z;2;6;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;1,33568767339419;2;M;04;0;11;2;ZZ;1;10;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;2005;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;2;2;Z;2;2;1;0;1;1;1;1;1;0;0;0;1;0;1;2;1;1;1;1;1,33568767339419;1;M;03;Z;11;2;ZZ;2;21;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;2007;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;13;Z;Z;Z;16;2;2;Z;2;2;2;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;1,33568767339419;2;M;04;Z;11;2;ZZ;1;10;2;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880103;2001;9;40;009;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1,33568767339419;1;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1975;6;65;035;05;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1,33568767339419;3;M;05;0;11;2;ZZ;1;10;2;21;Z;Z;770291;2;1;1;Z
77288;ZZZZZ;772880103;2009;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;1;0;2;2;2;2;2;2;0;0;2;0;2;4;1;3;2;1;1,33568767339419;2;M;05;Z;11;2;ZZ;1;10;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1970;6;80;040;06;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1,33568767339419;1;M;05;9;11;2;ZZ;2;10;2;21;Z;Z;770291;3;1;1;Z
77288;ZZZZZ;772880103;2001;9;55;009;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;1;0;0;0;0;0;1;2;0;2;1;1;5,53821718236627;1;M;03;0;11;2;ZZ;2;22;1;25;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;2009;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;15;1;1;Z;1;2;3;0;1;1;1;2;2;1;0;0;1;0;2;3;1;2;2;0;4,41010165587243;2;M;03;Z;11;2;ZZ;1;22;1;11;1;2;770291;2;2;1;Z
77288;ZZZZZ;772880103;2007;9;55;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;1;0;1;0;0;0;1;2;0;2;1;0;4,35496689077734;4;M;03;0;11;2;ZZ;2;22;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;2006;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;1;0;1;1;1;2;1;0;0;0;1;0;2;3;2;1;2;1;1,33568767339419;2;M;04;Z;11;2;ZZ;1;10;2;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880103;2002;9;65;008;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;5,53821718236627;3;M;05;0;11;1;ZZ;2;22;2;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;2009;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;1;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4,41010165587243;1;M;03;Z;11;2;ZZ;2;22;1;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1986;7;55;026;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4,35496689077734;1;M;04;1;11;2;ZZ;1;22;2;12;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;2010;9;80;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4,35496689077734;3;M;02;0;11;2;ZZ;1;22;2;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;2005;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;1;0;1;1;1;1;1;0;0;0;1;0;1;2;1;1;1;1;1,33568767339419;1;M;04;Z;11;2;ZZ;2;10;2;11;1;2;770291;3;2;0;Z
77288;ZZZZZ;772880103;2008;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;2;1;Z;Z;2;2;1;0;1;1;1;1;0;0;0;0;0;1;2;1;1;0;1;5,53821718236627;1;M;03;2;11;2;ZZ;2;22;2;12;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;1996;8;40;015;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;16;2;1;Z;2;2;2;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;4,41010165587243;4;M;03;Z;11;2;ZZ;2;22;2;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880103;2005;9;40;007;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;16;2;1;Z;3;2;2;0;1;1;1;2;1;0;0;0;1;0;2;3;1;2;1;0;4,35496689077734;2;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1999;8;55;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;3;0;0;2;1;0;0;1;3;2;1;1;0;4,35496689077734;4;M;03;0;11;2;ZZ;1;22;2;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;1999;8;40;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;1;0;0;0;0;0;1;2;1;1;0;0;4,35496689077734;4;M;03;0;11;2;ZZ;2;22;2;25;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;1974;6;80;038;05;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4,35496689077734;3;M;04;0;11;2;ZZ;1;10;2;21;Z;Z;770291;2;1;1;Z
77288;ZZZZZ;772880103;2006;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;ZZ;2;2;Z;Z;1;6;1;2;2;3;2;3;0;0;0;0;0;2;5;3;2;1;3;1,33568767339419;1;M;04;1;11;2;ZZ;1;21;2;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;2007;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;2;Z;3;2;4;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1,33568767339419;2;M;04;Z;11;2;ZZ;1;10;2;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880103;1979;6;40;030;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;22;1;1;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4,585424014574;4;M;04;Z;11;2;ZZ;1;22;1;11;1;4;770291;2;1;1;Z
77288;ZZZZZ;772880103;2005;9;40;004;01;2;Z;Z;H;1;Z;4;Z;Z;2;Z;Z;02;Z;Z;Z;16;1;2;Z;2;2;1;1;0;1;1;2;1;0;0;0;0;0;2;3;2;1;2;1;4,585424014574;2;M;04;Z;11;2;ZZ;1;10;2;11;1;4;770291;1;1;2;Z
77288;ZZZZZ;772880103;1999;8;80;010;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;4,585424014574;2;M;03;0;11;2;ZZ;1;10;2;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880103;2008;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;2;Z;1;2;1;0;1;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;1,33568767339419;1;M;06;Z;11;2;ZZ;2;21;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1972;6;80;038;05;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;1,33568767339419;2;M;03;0;11;2;ZZ;1;10;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;1951;4;80;057;07;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;1;0;2;1;1;0;0;5,45812570855436;4;M;04;0;11;2;ZZ;2;22;2;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880103;1994;8;55;014;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1,33568767339419;4;M;03;0;11;2;ZZ;1;10;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1,33568496593758;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;2003;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;1;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;2;0;1,33568767339419;1;M;04;Z;11;2;ZZ;1;30;2;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880103;2004;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;1;2;Z;3;2;3;0;1;1;1;1;1;0;0;0;1;0;1;2;1;1;1;1;1,33568767339419;1;M;04;Z;11;1;ZZ;2;10;2;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880103;2005;9;25;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;2;2;Z;2;2;6;1;2;2;2;2;2;1;0;0;2;0;1;4;3;1;1;3;4,585424014574;2;M;04;Z;11;2;ZZ;1;10;2;11;1;4;770291;3;1;1;Z
77288;ZZZZZ;772880103;2008;9;20;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;15;2;2;Z;2;2;3;0;0;0;0;2;2;0;0;0;0;0;2;2;1;1;2;0;4,585424014574;1;M;03;Z;11;2;ZZ;1;21;1;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1966;5;65;046;06;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;4,35496689077734;2;M;03;0;11;2;ZZ;1;22;2;21;Z;Z;770291;1;1;2;Z
77288;ZZZZZ;772880103;1996;8;40;016;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;4,35496689077734;3;M;05;2;11;2;ZZ;2;22;2;12;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;2002;9;55;008;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;2;1;0;0;0;0;0;2;2;0;2;2;1;1,33568767339419;4;M;04;Z;11;2;ZZ;2;10;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1972;6;80;038;05;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1,33568767339419;3;M;03;0;11;2;ZZ;2;10;1;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;2006;9;20;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;1;1;1;1;2;0;0;0;1;0;1;2;1;1;0;1;5,53821718236627;1;M;03;1;11;2;ZZ;2;22;2;12;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;1987;7;65;024;04;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;2;1;0;0;1;1;1;0;1;1;0;0;0;2;1;1;0;1;4,41010165587243;3;M;04;0;11;2;ZZ;2;10;2;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880103;2005;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;16;Z;Z;Z;16;2;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4,585424014574;1;M;02;Z;11;2;ZZ;2;10;2;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880103;2005;9;25;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;16;2;1;Z;3;2;2;2;2;3;4;2;4;1;0;0;1;0;1;6;3;3;1;3;4,585424014574;1;M;04;Z;11;2;ZZ;1;22;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;2001;9;40;008;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;16;2;1;Z;2;2;1;0;1;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;4,585424014574;4;M;04;Z;11;2;ZZ;1;22;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;5,45811464486123;Y;M;03;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770291;1;1;X;Z
77288;ZZZZZ;772880103;2002;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1,33568767339419;1;M;04;Z;11;2;ZZ;1;10;2;11;1;2;770291;3;2;1;Z
77288;ZZZZZ;772880103;2007;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;2;2;Z;3;2;1;0;1;1;1;2;2;1;0;0;1;0;2;3;1;2;2;0;1,33568767339419;2;M;03;Z;11;2;ZZ;1;21;2;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880103;1995;8;55;013;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1,33568767339419;4;M;03;0;11;2;ZZ;1;10;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;2004;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;16;1;1;Z;2;2;2;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;1,33568767339419;1;M;04;Z;11;2;ZZ;1;22;2;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880103;2006;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1,33568767339419;1;M;04;Z;11;2;ZZ;2;10;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;2007;9;20;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;2;Z;3;2;4;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;1,33568767339419;1;M;05;Z;11;2;ZZ;1;21;2;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880103;1988;7;65;020;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;11;2;2;Z;2;2;3;0;0;0;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1,33568767339419;3;M;03;Z;11;2;ZZ;2;10;2;11;1;4;770291;3;2;0;Z
77288;ZZZZZ;772880103;1996;8;40;012;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;11;Z;Z;Z;16;1;2;Z;2;1;6;1;0;0;0;2;1;0;0;0;0;0;1;2;1;1;1;1;5,45812570855436;3;M;06;Z;11;2;ZZ;1;10;2;11;1;4;770291;1;1;1;Z
77288;ZZZZZ;772880103;2008;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;12;2;2;Z;2;2;3;1;0;0;0;2;1;0;0;0;0;0;1;2;1;1;1;1;4,585424014574;2;M;02;Z;11;2;ZZ;1;21;1;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1978;6;65;031;05;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4,585424014574;4;M;03;0;11;2;ZZ;2;10;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;2003;9;65;006;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;4,585424014574;3;M;02;0;11;2;ZZ;2;22;1;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;2010;9;25;000;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;2;2;Z;1;2;4;0;1;1;1;2;1;1;0;0;1;0;1;3;2;1;1;0;1,33568767339419;1;M;04;Z;11;2;ZZ;1;10;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;2007;9;55;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1,33568767339419;4;M;04;Z;11;2;ZZ;2;10;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1996;8;65;012;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1,33568767339419;4;M;03;9;11;2;ZZ;2;10;2;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;2007;9;40;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4,585424014574;4;M;04;Z;11;2;ZZ;1;10;2;11;1;5;770291;2;1;1;Z
77288;ZZZZZ;772880103;2004;9;25;004;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;1;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;5,45812570855436;1;M;03;Z;11;2;ZZ;2;22;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;1998;8;25;011;03;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;02;Z;Z;Z;16;2;1;Z;2;2;1;0;4;4;4;2;4;0;0;0;2;0;1;6;3;3;1;4;4,585424014574;1;M;02;Z;11;2;ZZ;1;22;2;11;2;2;770291;3;2;0;Z
77288;ZZZZZ;772880103;2000;9;55;012;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;4,35496689077734;3;M;02;0;11;2;ZZ;2;22;2;21;Z;Z;770291;3;2;1;Z
